Time_Stamp,Lat,Lng,Velocity
2024-02-18 10:00:05.300,41.88611097032344,-87.5487889963321,92.60828517174303
2024-02-18 10:00:05.400,41.8862621207069,-87.54726048682895,91.78459368491184
2024-02-18 10:00:05.500,41.88641327109037,-87.54573197732577,102.60471872812614
2024-02-18 10:00:05.600,41.88656442147383,-87.54420346782261,108.51217856094527
2024-02-18 10:00:05.700,41.88671557185729,-87.54267495831944,117.25632389911638
2024-02-18 10:00:05.800,41.886866722240754,-87.54114644881628,108.48798245464891
2024-02-18 10:00:05.900,41.88701787262421,-87.5396179393131,123.49131667748533
2024-02-18 10:00:06.000,41.88716902300767,-87.53808942980994,95.25122844361927
2024-02-18 10:00:06.100,41.88732017339113,-87.53656092030677,94.98344960274002
2024-02-18 10:00:06.200,41.8874713237746,-87.53503241080361,98.14361128576796
2024-02-18 10:00:06.300,41.88762247415806,-87.53350390130043,114.91027722188475
2024-02-18 10:00:06.400,41.887773624541516,-87.53197539179727,116.18056290965731
2024-02-18 10:00:06.500,41.887924774924976,-87.5304468822941,105.75002669366141
2024-02-18 10:00:06.600,41.88807592530844,-87.52891837279094,105.0348235805867
2024-02-18 10:00:06.700,41.8882270756919,-87.52738986328777,116.56411998564822
2024-02-18 10:00:06.800,41.88837822607536,-87.52586135378459,103.93780039371704
2024-02-18 10:00:06.900,41.88852937645882,-87.52433284428143,110.95999945226703
2024-02-18 10:00:07.000,41.888680526842286,-87.52280433477826,101.86560942558282
2024-02-18 10:00:07.100,41.888831677225745,-87.5212758252751,95.17500455617196
2024-02-18 10:00:07.200,41.888982827609205,-87.51974731577192,103.5954682247735
2024-02-18 10:00:07.300,41.88913397799267,-87.51821880626876,96.57531781247727
2024-02-18 10:00:07.400,41.88928512837613,-87.51669029676559,97.23087738245408
2024-02-18 10:00:07.500,41.88943627875959,-87.51516178726243,111.95680817356812
2024-02-18 10:00:07.600,41.88958742914305,-87.51363327775925,94.78481362057356
2024-02-18 10:00:07.700,41.889738579526515,-87.5121047682561,95.66081575422845
2024-02-18 10:00:07.800,41.889889729909974,-87.51057625875292,91.21248323067775
2024-02-18 10:00:07.900,41.890040880293434,-87.50904774924976,105.89723988156808
2024-02-18 10:00:08.000,41.89019203067689,-87.50751923974659,97.49804891067218
2024-02-18 10:00:08.100,41.89034318106036,-87.50599073024341,95.79206258243434
2024-02-18 10:00:08.200,41.89049433144382,-87.50446222074025,107.20052838498529
2024-02-18 10:00:08.300,41.89064548182728,-87.50293371123708,66.41735615129036
2024-02-18 10:00:08.400,41.89079663221074,-87.50140520173392,104.39573194419404
2024-02-18 10:00:08.500,41.8909477825942,-87.49987669223074,89.9199328097144
2024-02-18 10:00:08.600,41.89109893297766,-87.49834818272758,101.26013306471722
2024-02-18 10:00:08.700,41.89125008336112,-87.49681967322441,97.48895646607554
2024-02-18 10:00:08.800,41.89140123374459,-87.49529116372125,88.48492558207005
2024-02-18 10:00:08.900,41.89155238412805,-87.49376265421807,94.36836031623446
2024-02-18 10:00:09.000,41.89170353451151,-87.49223414471491,88.093391386589
2024-02-18 10:00:09.100,41.891854684894966,-87.49070563521174,97.52869953841049
2024-02-18 10:00:09.200,41.89200583527843,-87.48917712570858,99.80210073784258
2024-02-18 10:00:09.300,41.89215698566189,-87.4876486162054,110.43472115274342
2024-02-18 10:00:09.400,41.89230813604535,-87.48612010670223,98.87876061489868
2024-02-18 10:00:09.500,41.89245928642881,-87.48459159719907,106.29162116725206
2024-02-18 10:00:09.600,41.89261043681228,-87.4830630876959,80.1781912571751
2024-02-18 10:00:09.700,41.892761587195736,-87.48153457819274,111.02140210250786
2024-02-18 10:00:09.800,41.892912737579195,-87.48000606868956,80.37454018405577
2024-02-18 10:00:09.900,41.893063887962654,-87.4784775591864,102.10894010832477
2024-02-18 10:00:10.000,41.89321503834612,-87.47694904968323,110.61846929883481
2024-02-18 10:00:10.100,41.89336618872958,-87.47542054018007,106.90775853781172
2024-02-18 10:00:10.200,41.89351733911304,-87.4738920306769,81.36487754322071
2024-02-18 10:00:10.300,41.893668489496505,-87.47236352117373,97.2363338076592
2024-02-18 10:00:10.400,41.893819639879965,-87.47083501167056,103.9771766601167
2024-02-18 10:00:10.500,41.893970790263424,-87.4693065021674,100.8917767244562
2024-02-18 10:00:10.600,41.89412194064688,-87.46777799266422,104.85998048040847
2024-02-18 10:00:10.700,41.89427309103035,-87.46624948316105,105.09150297017919
2024-02-18 10:00:10.800,41.89442424141381,-87.46472097365789,109.31751012040824
2024-02-18 10:00:10.900,41.89457539179727,-87.46319246415472,118.38173437363415
2024-02-18 10:00:11.000,41.89472654218073,-87.46166395465156,106.26288054093236
2024-02-18 10:00:11.100,41.894877692564194,-87.46013544514838,107.75846027728242
2024-02-18 10:00:11.200,41.89502884294765,-87.45860693564522,102.83489303190026
2024-02-18 10:00:11.300,41.89517999333111,-87.45707842614205,100.00066163570192
2024-02-18 10:00:11.400,41.89533114371457,-87.45554991663889,109.77793287147055
2024-02-18 10:00:11.500,41.89548229409804,-87.45402140713571,124.19865094755174
2024-02-18 10:00:11.600,41.8956334444815,-87.45249289763255,96.17969152866553
2024-02-18 10:00:11.700,41.895784594864956,-87.45096438812938,83.9755121003057
2024-02-18 10:00:11.800,41.89593574524842,-87.44943587862622,99.34189720549588
2024-02-18 10:00:11.900,41.89608689563188,-87.44790736912304,93.56512394700569
2024-02-18 10:00:12.000,41.89623804601534,-87.44637885961987,80.84800714065737
2024-02-18 10:00:12.100,41.8963891963988,-87.44485035011671,80.26439664825982
2024-02-18 10:00:12.200,41.89654034678227,-87.44332184061354,97.59614811385279
2024-02-18 10:00:12.300,,,
2024-02-18 10:00:12.400,41.896842647549185,-87.4402648216072,97.44601530472039
2024-02-18 10:00:12.500,41.896993797932645,-87.43873631210404,77.94230690259698
2024-02-18 10:00:12.600,41.89714494831611,-87.43720780260087,108.20621225468352
2024-02-18 10:00:12.700,41.89729609869957,-87.4356792930977,103.19872185851247
2024-02-18 10:00:12.800,41.89744724908303,-87.43415078359453,99.16387232452477
2024-02-18 10:00:12.900,41.89759839946649,-87.43262227409137,97.35553103502535
2024-02-18 10:00:13.000,41.897749549849955,-87.4310937645882,90.54484769338
2024-02-18 10:00:13.100,41.897900700233414,-87.42956525508504,86.46850125318647
2024-02-18 10:00:13.200,41.89805185061687,-87.42803674558186,101.99785730341104
2024-02-18 10:00:13.300,41.89820300100034,-87.42650823607869,114.56406871645748
2024-02-18 10:00:13.400,41.8983541513838,-87.42497972657553,104.43877016677575
2024-02-18 10:00:13.500,41.89850530176726,-87.42345121707235,93.98295575580951
2024-02-18 10:00:13.600,41.89865645215072,-87.4219227075692,110.57393624114071
2024-02-18 10:00:13.700,41.898807602534184,-87.42039419806602,89.98065442215267
2024-02-18 10:00:13.800,41.89895875291764,-87.41886568856286,93.11943138685608
2024-02-18 10:00:13.900,41.8991099033011,-87.41733717905969,109.0152710969273
2024-02-18 10:00:14.000,41.89926105368456,-87.41580866955653,107.38322792225755
2024-02-18 10:00:14.100,41.89941220406803,-87.41428016005335,109.57361276654868
2024-02-18 10:00:14.200,41.89956335445149,-87.41275165055019,109.8501978697617
2024-02-18 10:00:14.300,41.89971450483495,-87.41122314104702,92.51133314095121
2024-02-18 10:00:14.400,41.89986565521841,-87.40969463154386,90.86000016161557
2024-02-18 10:00:14.500,41.90001680560187,-87.40816612204068,101.4476492594009
2024-02-18 10:00:14.600,41.90016795598533,-87.40663761253751,80.8650717798818
2024-02-18 10:00:14.700,41.90031910636879,-87.40510910303435,85.45586610486768
2024-02-18 10:00:14.800,41.90047025675226,-87.40358059353117,99.06566584289408
2024-02-18 10:00:14.900,41.900621407135716,-87.40205208402801,108.35550611672397
2024-02-18 10:00:15.000,41.900772557519176,-87.40052357452484,92.27458173196251
2024-02-18 10:00:15.100,41.900923707902635,-87.39899506502168,100.78029919256531
2024-02-18 10:00:15.200,41.9010748582861,-87.3974665555185,116.43633162454987
2024-02-18 10:00:15.300,41.90122600866956,-87.39593804601535,91.9674416772435
2024-02-18 10:00:15.400,41.90137715905302,-87.39440953651217,107.5763417839778
2024-02-18 10:00:15.500,41.90152830943648,-87.39288102700901,94.7005423139948
2024-02-18 10:00:15.600,41.901679459819945,-87.39135251750584,96.33373194057516
2024-02-18 10:00:15.700,41.901830610203405,-87.38982400800268,95.65318311702205
2024-02-18 10:00:15.800,41.901981760586864,-87.3882954984995,118.52133603558184
2024-02-18 10:00:15.900,41.90213291097033,-87.38676698899633,119.99886363543163
2024-02-18 10:00:16.000,41.90228406135379,-87.38523847949317,116.89920321653146
2024-02-18 10:00:16.100,41.90243521173725,-87.38370996999,83.28249327109529
2024-02-18 10:00:16.200,41.90258636212071,-87.38218146048683,97.64655436065861
2024-02-18 10:00:16.300,41.902737512504174,-87.38065295098366,103.34702174019996
2024-02-18 10:00:16.400,41.902888662887634,-87.3791244414805,99.00061148847293
2024-02-18 10:00:16.500,41.90303981327109,-87.37759593197732,91.92348353397723
2024-02-18 10:00:16.600,41.90319096365455,-87.37606742247416,108.75770772311573
2024-02-18 10:00:16.700,41.90334211403802,-87.37453891297099,99.20962641293453
2024-02-18 10:00:16.800,41.90349326442148,-87.37301040346783,89.31767890909157
2024-02-18 10:00:16.900,41.90364441480494,-87.37148189396466,103.33745667791955
2024-02-18 10:00:17.000,41.903795565188396,-87.3699533844615,77.99753762111732
2024-02-18 10:00:17.100,41.90394671557186,-87.36842487495832,103.46359444543171
2024-02-18 10:00:17.200,41.90409786595532,-87.36689636545515,111.01570809237171
2024-02-18 10:00:17.300,41.90424901633878,-87.36536785595199,116.16972016996345
2024-02-18 10:00:17.400,41.90440016672225,-87.36383934644881,83.23941354056483
2024-02-18 10:00:17.500,41.90455131710571,-87.36231083694565,118.45460092125131
2024-02-18 10:00:17.600,41.904702467489166,-87.36078232744248,109.90621564009221
2024-02-18 10:00:17.700,41.904853617872625,-87.35925381793932,102.21299371242776
2024-02-18 10:00:17.800,41.90500476825609,-87.35772530843614,81.64774652031684
2024-02-18 10:00:17.900,41.90515591863955,-87.35619679893298,108.11834261087036
2024-02-18 10:00:18.000,41.90530706902301,-87.35466828942981,105.09400800289518
2024-02-18 10:00:18.100,41.90545821940647,-87.35313977992665,106.77650470494028
2024-02-18 10:00:18.200,41.905609369789936,-87.35161127042348,94.27244175786379
2024-02-18 10:00:18.300,41.905760520173395,-87.35008276092032,115.64822220829684
2024-02-18 10:00:18.400,41.905911670556854,-87.34855425141714,97.0099333353094
2024-02-18 10:00:18.500,41.90606282094031,-87.34702574191397,94.8311974833777
2024-02-18 10:00:18.600,,,
2024-02-18 10:00:18.700,41.90636512170724,-87.34396872290763,110.16266121653015
2024-02-18 10:00:18.800,41.9065162720907,-87.34244021340447,102.99139051812578
2024-02-18 10:00:18.900,41.906667422474165,-87.3409117039013,105.0275697416418
2024-02-18 10:00:19.000,41.906818572857624,-87.33938319439814,102.66199827880189
2024-02-18 10:00:19.100,41.90696972324108,-87.33785468489496,101.7295530115463
2024-02-18 10:00:19.200,41.90712087362454,-87.3363261753918,90.36600302615975
2024-02-18 10:00:19.300,41.90727202400801,-87.33479766588863,96.25565709187008
2024-02-18 10:00:19.400,41.90742317439147,-87.33326915638547,103.03391292233056
2024-02-18 10:00:19.500,41.90757432477493,-87.3317406468823,115.28478218053104
2024-02-18 10:00:19.600,,,
2024-02-18 10:00:19.700,41.90787662554185,-87.32868362787596,83.43056419317911
2024-02-18 10:00:19.800,41.90802777592531,-87.3271551183728,114.97188731418844
2024-02-18 10:00:19.900,41.90817892630877,-87.32562660886963,99.78729155699017
2024-02-18 10:00:20.000,41.90833007669223,-87.32409809936645,93.76697728359127
2024-02-18 10:00:20.100,41.9084812270757,-87.32256958986329,96.84213810947104
2024-02-18 10:00:20.200,41.908632377459156,-87.32104108036012,112.09221583077709
2024-02-18 10:00:20.300,41.908783527842616,-87.31951257085696,109.9532315677513
2024-02-18 10:00:20.400,41.90893467822608,-87.31798406135378,93.99694203596974
2024-02-18 10:00:20.500,41.90908582860954,-87.31645555185062,101.54078222352759
2024-02-18 10:00:20.600,41.909236978993,-87.31492704234745,108.37419416368961
2024-02-18 10:00:20.700,41.90938812937646,-87.31339853284429,96.49771992421005
2024-02-18 10:00:20.800,41.909539279759926,-87.31187002334111,121.73094135214072
2024-02-18 10:00:20.900,41.909690430143385,-87.31034151383795,95.39187445238278
2024-02-18 10:00:21.000,41.909841580526844,-87.30881300433478,110.8296108699119
2024-02-18 10:00:21.100,41.909992730910304,-87.30728449483162,119.71352453630239
2024-02-18 10:00:21.200,41.91014388129377,-87.30575598532845,105.85125117158172
2024-02-18 10:00:21.300,41.91029503167723,-87.30422747582527,107.77187912635517
2024-02-18 10:00:21.400,41.91044618206069,-87.30269896632211,100.64203191229022
2024-02-18 10:00:21.500,41.91059733244415,-87.30117045681894,83.42816135451949
2024-02-18 10:00:21.600,41.910748482827614,-87.29964194731578,93.92281111262136
2024-02-18 10:00:21.700,41.91089963321107,-87.2981134378126,95.99221168716157
2024-02-18 10:00:21.800,41.91105078359453,-87.29658492830944,101.42306451676414
2024-02-18 10:00:21.900,41.911201933978,-87.29505641880627,101.37892704633947
2024-02-18 10:00:22.000,41.91135308436146,-87.29352790930311,114.14752399301995
2024-02-18 10:00:22.100,41.91150423474492,-87.29199939979993,97.02040276069184
2024-02-18 10:00:22.200,41.91165538512838,-87.29047089029677,80.85936198806893
2024-02-18 10:00:22.300,41.91180653551184,-87.2889423807936,91.73911019791583
2024-02-18 10:00:22.400,41.9119576858953,-87.28741387129044,112.88035563954611
2024-02-18 10:00:22.500,41.91210883627876,-87.28588536178727,123.3180987161174
2024-02-18 10:00:22.600,41.91225998666222,-87.28435685228409,101.83426364648635
2024-02-18 10:00:22.700,41.91241113704569,-87.28282834278093,104.6963360120987
2024-02-18 10:00:22.800,41.91256228742915,-87.28129983327776,97.60834516284567
2024-02-18 10:00:22.900,41.912713437812606,-87.2797713237746,96.56691882689572
2024-02-18 10:00:23.000,41.91286458819607,-87.27824281427142,91.78273313310635
2024-02-18 10:00:23.100,41.91301573857953,-87.27671430476826,102.0251248809357
2024-02-18 10:00:23.200,41.91316688896299,-87.27518579526509,94.31030030747802
2024-02-18 10:00:23.300,41.91331803934645,-87.27365728576193,113.39792453220949
2024-02-18 10:00:23.400,41.913469189729916,-87.27212877625875,109.96525319771382
2024-02-18 10:00:23.500,41.913620340113376,-87.2706002667556,107.30218542509508
2024-02-18 10:00:23.600,41.913771490496835,-87.26907175725242,92.7976562063584
2024-02-18 10:00:23.700,41.913922640880294,-87.26754324774926,113.3798834456218
2024-02-18 10:00:23.800,41.91407379126376,-87.26601473824608,105.71403509289738
2024-02-18 10:00:23.900,41.91422494164722,-87.26448622874291,119.5257662490882
2024-02-18 10:00:24.000,41.91437609203068,-87.26295771923975,102.36647398004092
2024-02-18 10:00:24.100,41.91452724241414,-87.26142920973658,87.36407962636886
2024-02-18 10:00:24.200,41.914678392797605,-87.25990070023342,100.0202272185623
2024-02-18 10:00:24.300,41.914829543181064,-87.25837219073024,106.9700218507741
2024-02-18 10:00:24.400,41.91498069356452,-87.25684368122708,88.18656620531164
2024-02-18 10:00:24.500,41.91513184394799,-87.25531517172391,97.11202433613916
2024-02-18 10:00:24.600,41.91528299433145,-87.25378666222075,89.43667956958649
2024-02-18 10:00:24.700,41.91543414471491,-87.25225815271757,122.51969894189656
2024-02-18 10:00:24.800,41.91558529509837,-87.25072964321441,120.02415249941266
2024-02-18 10:00:24.900,41.91573644548183,-87.24920113371124,103.07066350411117
2024-02-18 10:00:25.000,41.91588759586529,-87.24767262420808,82.91670196222522
2024-02-18 10:00:25.100,41.91603874624875,-87.2461441147049,109.22282026323559
2024-02-18 10:00:25.200,41.91618989663221,-87.24461560520173,99.14902534642098
2024-02-18 10:00:25.300,41.91634104701568,-87.24308709569857,94.4218307756573
2024-02-18 10:00:25.400,41.91649219739914,-87.2415585861954,116.26052180593877
2024-02-18 10:00:25.500,41.916643347782596,-87.24003007669224,99.34605091177686
2024-02-18 10:00:25.600,41.916794498166055,-87.23850156718906,96.27174012999379
2024-02-18 10:00:25.700,41.91694564854952,-87.2369730576859,107.72041377514415
2024-02-18 10:00:25.800,41.91709679893298,-87.23544454818273,105.88411502075017
2024-02-18 10:00:25.900,41.91724794931644,-87.23391603867957,104.49462508528092
2024-02-18 10:00:26.000,41.91739909969991,-87.23238752917639,101.31749259404857
2024-02-18 10:00:26.100,41.917550250083366,-87.23085901967323,103.40520511605175
2024-02-18 10:00:26.200,41.917701400466825,-87.22933051017006,97.71409933197677
2024-02-18 10:00:26.300,41.917852550850284,-87.2278020006669,107.95156136966068
2024-02-18 10:00:26.400,41.91800370123375,-87.22627349116372,118.99344627564375
2024-02-18 10:00:26.500,41.91815485161721,-87.22474498166055,103.2973451117556
2024-02-18 10:00:26.600,41.91830600200067,-87.22321647215739,86.6022220834094
2024-02-18 10:00:26.700,41.91845715238413,-87.22168796265422,101.85040371454336
2024-02-18 10:00:26.800,41.918608302767595,-87.22015945315106,99.05760045055354
2024-02-18 10:00:26.900,41.918759453151054,-87.21863094364788,101.48853068979305
2024-02-18 10:00:27.000,41.91891060353451,-87.21710243414472,91.24269108703564
2024-02-18 10:00:27.100,41.91906175391797,-87.21557392464155,94.02311235971439
2024-02-18 10:00:27.200,41.91921290430144,-87.21404541513839,91.95968907924292
2024-02-18 10:00:27.300,41.9193640546849,-87.21251690563521,82.61241836978354
2024-02-18 10:00:27.400,41.91951520506836,-87.21098839613205,105.29432793692892
2024-02-18 10:00:27.500,41.919666355451824,-87.20945988662888,97.43814290384357
2024-02-18 10:00:27.600,41.91981750583528,-87.20793137712572,109.09271993800697
2024-02-18 10:00:27.700,41.91996865621874,-87.20640286762254,84.38829345288167
2024-02-18 10:00:27.800,41.9201198066022,-87.20487435811937,124.93156568705277
2024-02-18 10:00:27.900,41.92027095698567,-87.20334584861621,103.49676150807096
2024-02-18 10:00:28.000,41.92042210736913,-87.20181733911303,87.33445227402825
2024-02-18 10:00:28.100,41.92057325775259,-87.20028882960987,93.17142947503594
2024-02-18 10:00:28.200,41.920724408136046,-87.1987603201067,104.64752393869281
2024-02-18 10:00:28.300,41.92087555851951,-87.19723181060354,115.76776961117353
2024-02-18 10:00:28.400,41.92102670890297,-87.19570330110037,111.4231948523019
2024-02-18 10:00:28.500,41.92117785928643,-87.1941747915972,101.10938590802908
2024-02-18 10:00:28.600,41.92132900966989,-87.19264628209403,103.24517828506181
2024-02-18 10:00:28.700,41.921480160053356,-87.19111777259087,103.50831928429967
2024-02-18 10:00:28.800,41.921631310436815,-87.1895892630877,104.023188355371
2024-02-18 10:00:28.900,41.921782460820275,-87.18806075358454,104.44285444118522
2024-02-18 10:00:29.000,41.92193361120374,-87.18653224408136,93.87448124760598
2024-02-18 10:00:29.100,41.9220847615872,-87.18500373457819,104.51571793967742
2024-02-18 10:00:29.200,41.92223591197066,-87.18347522507503,100.85516319632004
2024-02-18 10:00:29.300,41.92238706235412,-87.18194671557185,91.73789300834457
2024-02-18 10:00:29.400,41.922538212737585,-87.1804182060687,91.10912055141418
2024-02-18 10:00:29.500,41.922689363121044,-87.17888969656552,105.83225994309043
2024-02-18 10:00:29.600,41.922840513504504,-87.17736118706236,93.45584668212793
2024-02-18 10:00:29.700,41.92299166388796,-87.17583267755919,106.79361506941007
2024-02-18 10:00:29.800,41.92314281427143,-87.17430416805603,80.82525758716872
2024-02-18 10:00:29.900,41.92329396465489,-87.17277565855285,86.93602170906347
2024-02-18 10:00:30.000,41.92344511503835,-87.17124714904969,67.2045227029181
2024-02-18 10:00:30.100,41.92359626542181,-87.16971863954652,100.4218687325858
2024-02-18 10:00:30.200,41.92374741580527,-87.16819013004336,82.12332979748325
2024-02-18 10:00:30.300,41.92389856618873,-87.16666162054018,106.36527062537057
2024-02-18 10:00:30.400,41.92404971657219,-87.16513311103701,85.0888788270704
2024-02-18 10:00:30.500,41.92420086695566,-87.16360460153385,92.4010344011431
2024-02-18 10:00:30.600,,,
2024-02-18 10:00:30.700,41.92450316772258,-87.16054758252751,108.27250377733145
2024-02-18 10:00:30.800,41.924654318106036,-87.15901907302434,104.96729610889595
2024-02-18 10:00:30.900,41.9248054684895,-87.15749056352118,98.73380126072095
2024-02-18 10:00:31.000,41.92495661887296,-87.155962054018,95.16990272664061
2024-02-18 10:00:31.100,41.92510776925642,-87.15443354451484,98.20152404918366
2024-02-18 10:00:31.200,41.92525891963988,-87.15290503501167,108.06277573751468
2024-02-18 10:00:31.300,41.92541007002335,-87.15137652550851,107.91726404639347
2024-02-18 10:00:31.400,41.925561220406806,-87.14984801600534,106.64736385921586
2024-02-18 10:00:31.500,41.925712370790265,-87.14831950650218,88.27470757490731
2024-02-18 10:00:31.600,41.92586352117373,-87.146790996999,115.24338423554303
2024-02-18 10:00:31.700,41.92601467155719,-87.14526248749584,86.30580509950184
2024-02-18 10:00:31.800,41.92616582194065,-87.14373397799267,97.03660159216092
2024-02-18 10:00:31.900,41.92631697232411,-87.1422054684895,98.05783400823923
2024-02-18 10:00:32.000,41.926468122707576,-87.14067695898633,105.96928170485823
2024-02-18 10:00:32.100,41.926619273091035,-87.13914844948316,89.45872539012868
2024-02-18 10:00:32.200,41.926770423474494,-87.13761993998,88.59224221892569
2024-02-18 10:00:32.300,41.92692157385795,-87.13609143047682,88.48693900703574
2024-02-18 10:00:32.400,41.92707272424142,-87.13456292097366,92.06583265511235
2024-02-18 10:00:32.500,41.92722387462488,-87.13303441147049,102.83414570350666
2024-02-18 10:00:32.600,41.92737502500834,-87.13150590196733,101.37771469690233
2024-02-18 10:00:32.700,41.9275261753918,-87.12997739246416,102.31802611374086
2024-02-18 10:00:32.800,41.927677325775264,-87.128448882961,95.3703851129078
2024-02-18 10:00:32.900,41.92782847615872,-87.12692037345782,103.72456361446646
2024-02-18 10:00:33.000,41.92797962654218,-87.12539186395466,111.85382579124071
2024-02-18 10:00:33.100,41.92813077692565,-87.12386335445149,93.10040674333369
2024-02-18 10:00:33.200,41.92828192730911,-87.12233484494831,94.24530045842785
2024-02-18 10:00:33.300,41.92843307769257,-87.12080633544515,96.73756776622167
2024-02-18 10:00:33.400,41.928584228076026,-87.11927782594198,99.75288511747296
2024-02-18 10:00:33.500,,,
2024-02-18 10:00:33.600,41.92888652884295,-87.11622080693564,101.01702402400652
2024-02-18 10:00:33.700,41.92903767922641,-87.11469229743248,112.8231762288584
2024-02-18 10:00:33.800,41.92918882960987,-87.11316378792931,104.4927283274463
2024-02-18 10:00:33.900,41.92933997999334,-87.11163527842615,94.25917751583444
2024-02-18 10:00:34.000,41.929491130376796,-87.11010676892298,103.35402952017938
2024-02-18 10:00:34.100,41.929642280760255,-87.10857825941982,115.33454613955018
2024-02-18 10:00:34.200,41.929793431143715,-87.10704974991664,107.35517679895689
2024-02-18 10:00:34.300,41.92994458152718,-87.10552124041348,115.69549838620857
2024-02-18 10:00:34.400,41.93009573191064,-87.1039927309103,106.9978946445288
2024-02-18 10:00:34.500,41.9302468822941,-87.10246422140713,120.87177117367567
2024-02-18 10:00:34.600,41.930398032677566,-87.10093571190397,94.6446914731032
2024-02-18 10:00:34.700,41.930549183061025,-87.0994072024008,114.21710698158853
2024-02-18 10:00:34.800,41.930700333444484,-87.09787869289764,85.15567859256946
2024-02-18 10:00:34.900,41.930851483827944,-87.09635018339446,93.93046135539268
2024-02-18 10:00:35.000,41.93100263421141,-87.0948216738913,101.5514775539065
2024-02-18 10:00:35.100,41.93115378459487,-87.09329316438813,120.09428398334339
